,Position,Track Name,Artist,Streams,URL,Week,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year
237,113,I Like Me Better,Lauv,5654767,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01-04,0.535,['Lauv'],0.752,197437.0,0.505,0.0,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9.0,0.10400000000000001,-7.621,1.0,85.0,2018-05-31,0.253,91.97,0.419,2018.0
238,113,I Like Me Better,Lauv,5654767,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01-04,0.534,['Lauv'],0.753,197437.0,0.505,0.0,1y5OEF8FWW35Wagb3EQRL0,2.58e-06,9.0,0.10400000000000001,-7.621,1.0,27.0,2020-06-04,0.255,91.97200000000001,0.419,2020.0
239,114,Electricity (with Dua Lipa),Silk City,5627393,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,01-04,0.0104,"['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']",0.588,238173.0,0.67,0.0,5N4erncE7kuUccm7zEmwzk,3.33e-06,0.0,0.33799999999999997,-6.439,1.0,78.0,2018-09-06,0.0473,118.15899999999999,0.505,2018.0
240,115,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,5605078,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,01-04,0.0166,"['Nicki Minaj', 'Anuel AA', 'Bantu']",0.7659999999999999,174893.0,0.8809999999999999,0.0,4Uy3kNxW2kB8AEoXljEcth,2.3e-06,9.0,0.34700000000000003,-5.1579999999999995,0.0,66.0,2018-12-14,0.13699999999999998,112.027,0.674,2018.0
241,116,Woman Like Me (feat. Nicki Minaj),Little Mix,5601723,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,01-04,0.177,"['Little Mix', 'Nicki Minaj']",0.754,229720.0,0.8540000000000001,1.0,222B3aljXx6fFwKmFjuBED,0.0,5.0,0.0808,-3.449,0.0,76.0,2018-11-16,0.0608,75.002,0.8,2018.0
242,117,Culpables,KAROL G,5549463,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,01-04,0.27899999999999997,"['KAROL G', 'Anuel AA']",0.728,226627.0,0.8009999999999999,0.0,6q8Lb50EtqNeeJXXe8mMAH,4.71e-06,8.0,0.14300000000000002,-2.9419999999999997,0.0,69.0,2018-09-14,0.0683,130.059,0.41600000000000004,2018.0
243,118,This Feeling,The Chainsmokers,5529365,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-04,0.41100000000000003,['mike.'],0.715,191765.0,0.672,1.0,5SECgk6Gf1TVMy2FApJmSO,0.000459,9.0,0.152,-8.155,1.0,54.0,2016-08-16,0.127,92.085,0.361,2016.0
244,118,This Feeling,The Chainsmokers,5529365,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-04,0.0558,"['The Chainsmokers', 'Kelsea Ballerini']",0.575,197947.0,0.5710000000000001,0.0,4NBTZtAt1F13VvlSKe6KTl,0.0,1.0,0.0912,-7.9060000000000015,1.0,79.0,2018-12-14,0.0439,105.04899999999999,0.449,2018.0
245,118,This Feeling,The Chainsmokers,5529365,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-04,0.8340000000000001,['Alabama Shakes'],0.628,268853.0,0.32899999999999996,0.0,3IBhpCAFOJxynTfrw0t2LN,0.00335,7.0,0.11,-11.424000000000001,1.0,59.0,2015-04-21,0.036000000000000004,130.808,0.305,2015.0
246,119,all my friends,21 Savage,5517485,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,01-04,0.171,['21 Savage'],0.713,211785.0,0.62,1.0,4paAidoE8VAemwU4jgCc6l,1.16e-06,0.0,0.11800000000000001,-4.513,1.0,70.0,2018-12-21,0.0422,130.09,0.20600000000000002,2018.0
247,120,Amigos Con Derechos,Reik,5509676,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,01-04,0.0464,"['Reik', 'Maluma']",0.6779999999999999,227480.0,0.8059999999999999,0.0,4yVO0wOhXsZC1RuPgHP524,0.0,1.0,0.0673,-3.3339999999999996,1.0,75.0,2019-05-31,0.0648,183.984,0.614,2019.0
248,121,I'm a Mess,Bebe Rexha,5408581,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,01-04,0.00281,['Bebe Rexha'],0.63,195519.0,0.6940000000000001,0.0,04ZTP5KsCypmtCmQg5tH9R,0.0,11.0,0.0719,-6.2570000000000014,0.0,79.0,2018-06-22,0.0253,97.005,0.21600000000000005,2018.0
249,121,I'm a Mess,Bebe Rexha,5408581,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,01-04,0.556,['Ed Sheeran'],0.6970000000000001,244573.0,0.377,0.0,0xCA70t1ZA4fa9UOE0lIJm,0.0,3.0,0.0999,-7.755,1.0,67.0,2014-06-21,0.0397,138.754,0.336,2014.0
250,122,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,5406581,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,01-04,0.168,"['benny blanco', 'Juice WRLD', 'Brendon Urie']",0.612,223543.0,0.601,1.0,1KVczjazCcCCgM3gXXUl47,0.0,8.0,0.11699999999999999,-7.0889999999999995,1.0,77.0,2018-12-07,0.16399999999999998,147.018,0.525,2018.0
251,122,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,5406581,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,01-04,0.166,"['benny blanco', 'Juice WRLD', 'Brendon Urie']",0.613,223543.0,0.6,1.0,5YAP8zpqj1eIX88makBjDe,0.0,8.0,0.11699999999999999,-7.097,1.0,72.0,2018-12-05,0.154,147.059,0.532,2018.0
252,123,Somebody To Love - 2011 Mix,Queen,5374138,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,01-04,0.19,['Queen'],0.4970000000000001,296493.0,0.693,0.0,6cFZ4PLC19taNlpl9pbGMf,0.0,8.0,0.215,-7.024,1.0,68.0,1976-12-10,0.0565,111.539,0.358,1976.0
253,123,Somebody To Love - 2011 Mix,Queen,5374138,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,01-04,0.19,['Queen'],0.4970000000000001,296493.0,0.693,0.0,4ykYmUMLd18ldAXgF2B361,0.0,8.0,0.215,-7.024,1.0,35.0,1976-12-10,0.0565,111.539,0.358,1976.0
254,124,Nice For What,Drake,5356136,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,01-04,0.0891,['Drake'],0.586,210747.0,0.909,1.0,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8.0,0.11900000000000001,-6.474,1.0,80.0,2018-06-29,0.0705,93.39399999999999,0.757,2018.0
255,125,Fuck Love (feat. Trippie Redd),XXXTENTACION,5323299,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,01-04,0.0172,"['XXXTENTACION', 'Trippie Redd']",0.797,146520.0,0.5329999999999999,1.0,7AQim7LbvFVZJE3O8TYgf2,0.000152,0.0,0.10300000000000001,-9.74,0.0,84.0,2017-08-25,0.0412,131.036,0.32899999999999996,2017.0
256,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.00118,['Joe Inoue'],0.369,208013.0,0.868,0.0,2RjaiG42AEVt5C6YsL3ElB,0.0415,11.0,0.0901,-4.81,1.0,43.0,2008,0.0566,166.021,0.76,2008.0
257,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.0598,"['Bethel Music', 'Steffany Gretzinger']",0.321,413573.0,0.5589999999999999,0.0,1C4p7axHOmDCB5mZIYhuqT,0.00015900000000000002,4.0,0.102,-8.321,1.0,51.0,2012-10-02,0.0305,140.10299999999998,0.0821,2012.0
258,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.127,['The Firm'],0.5539999999999999,173400.0,0.79,0.0,0sj3oGBbtGzSibybteiSvC,0.00024700000000000004,9.0,0.08199999999999999,-12.749,1.0,24.0,1985,0.0381,139.85399999999998,0.748,1985.0
259,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.000273,['Nine Inch Nails'],0.546,373307.0,0.7240000000000001,1.0,5mc6EyF1OIEOhAkD0Gg9Lc,0.667,10.0,0.133,-8.639,0.0,50.0,2004-11-23,0.0427,89.991,0.586,2004.0
260,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.00028399999999999996,['Nine Inch Nails'],0.578,386333.0,0.626,1.0,6I24Xy88JD96TpC1zInwhj,0.76,10.0,0.374,-10.437000000000001,0.0,33.0,1994-05-30,0.0418,89.991,0.534,1994.0
261,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.415,"['The Chainsmokers', 'Halsey']",0.736,245507.0,0.541,0.0,7crMiinWx373rNBZBaVske,0.0,8.0,0.11,-5.597,1.0,60.0,2016-11-04,0.0297,94.962,0.662,2016.0
262,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.204,['Travis'],0.5379999999999999,240627.0,0.581,0.0,7jP2937OACDPrN53DzO0Ye,5.260000000000001e-05,5.0,0.13,-7.816,1.0,59.0,2007-05-07,0.0235,108.10799999999999,0.26899999999999996,2007.0
263,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.000242,['Nine Inch Nails'],0.547,373000.0,0.7140000000000001,1.0,2oDqmfa2g8W893LlwJG1qu,0.636,10.0,0.122,-8.628,0.0,64.0,1994-01-01,0.044000000000000004,89.99600000000002,0.541,1994.0
264,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.414,"['The Chainsmokers', 'Halsey']",0.748,244960.0,0.524,0.0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8.0,0.111,-5.599,1.0,84.0,2016-07-29,0.0338,95.01,0.6609999999999999,2016.0
265,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.027999999999999997,['Ne-Yo'],0.711,234360.0,0.753,0.0,2XbfY2O2v3xwedUJ0J2kkr,2.9600000000000005e-05,4.0,0.152,-6.461,0.0,58.0,2008-01-01,0.0766,126.051,0.588,2008.0
266,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.469,['Kings of Leon'],0.39799999999999996,237480.0,0.768,0.0,1O8d2pWtBclzuY3FctBPVa,2.02e-05,11.0,0.106,-4.624,0.0,65.0,2008-09-23,0.0392,108.685,0.235,2008.0
267,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.462,['Goapele'],0.7140000000000001,229693.0,0.436,0.0,2UXEwIOtNGUUgGdXnds8V7,0.0117,1.0,0.107,-6.471,1.0,54.0,2002-02-12,0.0342,93.025,0.3720000000000001,2002.0
268,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-04,0.0017399999999999998,['Tegan and Sara'],0.588,209280.0,0.7509999999999999,0.0,4dTVgHZFPlaq9nPbLVVLSG,6.57e-05,0.0,0.353,-7.587999999999999,1.0,60.0,2013,0.0328,136.97899999999998,0.52,2013.0
269,127,Jackie Chan,Tiësto,5226205,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,01-04,0.374,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']",0.747,215760.0,0.8340000000000001,1.0,4kWO6O1BUXcZmaxitpVUwp,0.0,3.0,0.0586,-2.867,0.0,77.0,2018-05-18,0.045,128.005,0.687,2018.0
270,128,Benzema,Capital Bra,5208649,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E,01-04,,,,,,,,,,,,,,,,,,
271,129,Say You Won't Let Go,James Arthur,5203101,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,01-04,0.695,['James Arthur'],0.358,211467.0,0.557,0.0,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,84.0,2016-10-28,0.059000000000000004,85.04299999999998,0.494,2016.0
272,129,Say You Won't Let Go,James Arthur,5203101,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,01-04,0.693,['James Arthur'],0.4,211240.0,0.564,0.0,1Pw5C4N6Fn5E4mGCxmbbVa,0.0,10.0,0.0863,-7.444,1.0,74.0,2016-09-09,0.0523,99.26899999999999,0.483,2016.0
273,130,TIC TOC,6ix9ine,5174217,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,01-04,0.0115,"['6ix9ine', 'Lil Baby']",0.82,135739.0,0.691,1.0,2UbGTULrgk641ZzV4vWfXK,0.0,6.0,0.344,-6.646,0.0,68.0,2018-11-27,0.0723,142.02700000000004,0.6829999999999999,2018.0
274,131,Look Alive (feat. Drake),BlocBoy JB,5164649,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,01-04,0.0010400000000000001,"['BlocBoy JB', 'Drake']",0.922,181263.0,0.581,1.0,4qKcDkK6siZ7Jp1Jb4m0aL,5.8599999999999995e-05,10.0,0.105,-7.495,1.0,77.0,2018-02-09,0.27,140.02200000000002,0.595,2018.0
275,132,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5131434,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,01-04,0.047,"['Bebe Rexha', 'Florida Georgia Line']",0.643,163870.0,0.7829999999999999,0.0,7iDa6hUg2VgEL1o1HjmfBn,0.0,10.0,0.083,-6.4579999999999975,1.0,80.0,2017-08-11,0.0856,154.084,0.579,2017.0
276,132,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5131434,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,01-04,0.0476,"['Bebe Rexha', 'Florida Georgia Line']",0.642,164205.0,0.772,0.0,4e4fqjx0Izh4svvTef1z7e,0.0,10.0,0.0646,-6.61,1.0,72.0,2018-06-22,0.0848,153.995,0.589,2018.0
277,133,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,5084818,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,01-04,0.19399999999999998,"['Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen']",0.653,210773.0,0.809,0.0,5CLGzJsGqhCEECcpnFQA8x,0.0,0.0,0.165,-4.0569999999999995,1.0,78.0,2018-01-19,0.0474,92.213,0.55,2018.0
278,134,Too Good At Goodbyes,Sam Smith,5071938,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,01-04,0.64,['Sam Smith'],0.6809999999999999,201000.0,0.3720000000000001,0.0,3VlbOrM6nYPprVvzBZllE5,0.0,5.0,0.16899999999999998,-8.237,1.0,75.0,2017-11-03,0.0432,91.87299999999999,0.47600000000000003,2017.0
279,135,Thunderclouds,Sia,5058169,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,01-04,,,,,,,,,,,,,,,,,,
280,136,Best Part (feat. Daniel Caesar),H.E.R.,5012766,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,01-04,0.795,"['H.E.R.', 'Daniel Caesar']",0.473,209400.0,0.371,0.0,4OBZT9EnhYIV17t4pGw7ig,0.0,4.0,0.109,-10.219,0.0,78.0,2017-10-20,0.0405,75.208,0.413,2017.0
281,137,Lucky You (feat. Joyner Lucas),Eminem,4973323,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,01-04,0.0627,"['Eminem', 'Joyner Lucas']",0.8759999999999999,244679.0,0.7859999999999999,1.0,60SdxE8apGAxMiRrpbmLY0,0.0,10.0,0.127,-4.8839999999999995,0.0,78.0,2018-08-31,0.306,153.06799999999996,0.575,2018.0
282,138,Mala Mía,Maluma,4948510,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,01-04,0.31,['Maluma'],0.7490000000000001,183753.0,0.752,0.0,62o8KoI44JfN7aYxgTnPvh,0.0,6.0,0.23199999999999998,-4.883,1.0,70.0,2018-08-10,0.345,180.049,0.9009999999999999,2018.0
283,139,Sin Pijama,Becky G,4928710,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,01-04,0.354,"['Becky G', 'Natti Natasha']",0.7909999999999999,188560.0,0.745,0.0,2ijef6ni2amuunRoKTlgww,2.9299999999999997e-05,11.0,0.10400000000000001,-3.695,0.0,76.0,2018-04-20,0.0464,94.014,0.82,2018.0
284,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.425,"['Blue October', 'Imogen Heap']",0.536,241787.0,0.43,0.0,5JBqISOEhyNyISj5E4THUO,0.0027199999999999998,4.0,0.0996,-9.351,1.0,42.0,2006-01-01,0.0283,112.934,0.10800000000000001,2006.0
285,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.204,"['Post Malone', 'Quavo']",0.629,220293.0,0.807,0.0,1bLjm7Gqjbuv57OxZdhLrP,0.0,6.0,0.252,-4.255,1.0,54.0,2016-12-09,0.0371,122.99700000000001,0.493,2016.0
286,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.215,"['Post Malone', 'Quavo']",0.63,220293.0,0.804,1.0,3a1lNhkSLSkpJE4MSHpDu9,0.0,6.0,0.253,-4.183,1.0,83.0,2016-12-09,0.0363,123.146,0.4920000000000001,2016.0
287,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.439,['MGMT'],0.7609999999999999,235387.0,0.637,0.0,6kblAEj0T0312fv5QWsXzo,0.0082,7.0,0.102,-8.169,1.0,61.0,2010-04-09,0.0268,125.115,0.6559999999999999,2010.0
288,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.0185,['Drake'],0.33299999999999996,332530.0,0.8590000000000001,1.0,3SnXwQUrvSacFziUYXTNKY,0.0,6.0,0.22,-2.286,1.0,57.0,2009,0.14800000000000002,86.882,0.125,2009.0
289,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.5579999999999999,['Traveling Wilburys'],0.61,209600.0,0.59,0.0,6yUsNxDvZsPM70eP3bGvOK,7.69e-06,0.0,0.13,-6.8210000000000015,1.0,42.0,1988-10-18,0.0236,139.221,0.513,1988.0
290,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-04,0.852,['Paul Simon'],0.5329999999999999,223400.0,0.171,0.0,7ygBd6XOHoCzIOEL147xbz,0.0343,9.0,0.19899999999999998,-18.368,1.0,32.0,1972-01-14,0.03,94.47399999999999,0.151,1972.0
291,141,XO Tour Llif3,Lil Uzi Vert,4914141,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01-04,0.00264,['Lil Uzi Vert'],0.732,182707.0,0.75,1.0,3EWaR09H3TkRgaLTIheYFr,0.0,11.0,0.109,-6.3660000000000005,0.0,60.0,2017-11-17,0.231,155.096,0.401,2017.0
292,141,XO Tour Llif3,Lil Uzi Vert,4914141,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01-04,0.00264,['Lil Uzi Vert'],0.732,182707.0,0.75,1.0,7GX5flRQZVHRAGd6B4TmDO,0.0,11.0,0.109,-6.3660000000000005,0.0,84.0,2017-08-25,0.231,155.096,0.401,2017.0
293,142,All The Stars (with SZA),Kendrick Lamar,4873086,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,01-04,0.0287,"['Kendrick Lamar', 'SZA']",0.705,235540.0,0.628,1.0,66kQ7wr4d2LwwSjr7HXcyr,0.0193,5.0,0.0863,-5.362,0.0,62.0,2018-01-04,0.0489,96.79899999999999,0.465,2018.0
294,143,Love Lies (with Normani),Khalid,4863267,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,01-04,0.0956,"['Khalid', 'Normani']",0.708,201707.0,0.648,0.0,45Egmo7icyopuzJN0oMEdk,0.0,6.0,0.134,-5.626,1.0,77.0,2018-02-14,0.0449,143.955,0.33799999999999997,2018.0
295,144,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,4851643,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,01-04,0.113,"['Ski Mask The Slump God', 'Juice WRLD']",0.8079999999999999,166400.0,0.617,1.0,74lnM5V6ecvoTPV0fvptx9,0.0,10.0,0.7340000000000001,-9.32,0.0,75.0,2018-11-30,0.442,149.96200000000005,0.632,2018.0
296,145,PPP,Kevin Roldan,4819802,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,01-04,0.381,['Beach House'],0.49,368547.0,0.46399999999999997,0.0,0qQGx2TyjtZNDNyRYO9Z0W,0.894,1.0,0.0555,-7.478,1.0,55.0,2015-08-28,0.0284,104.896,0.142,2015.0
297,146,What Lovers Do,Maroon 5,4764489,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,01-04,,,,,,,,,,,,,,,,,,
298,147,Parado no Bailão,MC L da Vinte,4758607,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT,01-04,,,,,,,,,,,,,,,,,,
299,148,Asesina - Remix,Brytiago,4725657,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,01-04,0.589,"['Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel AA']",0.825,327467.0,0.69,0.0,59PYgzOiOjGDzjDT5N5oOX,0.0,10.0,0.413,-4.252,0.0,71.0,2018-10-31,0.226,94.194,0.516,2018.0
300,149,No Es Justo,J Balvin,4715287,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,01-04,0.161,"['J Balvin', 'Zion & Lennox']",0.684,250840.0,0.8109999999999999,0.0,5qFeMRz4TvetPmzjre9Dq7,0.000363,7.0,0.0871,-4.494,1.0,70.0,2018-05-25,0.0714,87.866,0.721,2018.0
301,150,Always Remember Us This Way,Lady Gaga,4704000,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-04,0.317,['Lady Gaga'],0.5529999999999999,210200.0,0.506,0.0,1koJk8rrMBlhDZ8MNiLzH9,0.0,0.0,0.763,-5.9670000000000005,1.0,60.0,2018-10-05,0.0411,130.02700000000002,0.306,2018.0
302,150,Always Remember Us This Way,Lady Gaga,4704000,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-04,0.299,['Lady Gaga'],0.5529999999999999,210200.0,0.502,0.0,2rbDhOo9Fh61Bbu23T2qCk,0.0,0.0,0.764,-5.972,1.0,79.0,2018-10-05,0.0409,129.976,0.29600000000000004,2018.0
303,150,Always Remember Us This Way,Lady Gaga,4704000,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-04,0.299,['Lady Gaga'],0.5529999999999999,210200.0,0.502,0.0,74iZuPGwyL33VlTr6jTnab,0.0,0.0,0.764,-5.972,1.0,74.0,2018-10-05,0.0409,129.976,0.29600000000000004,2018.0
304,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.433,['Amanaz'],0.522,267895.0,0.41100000000000003,0.0,2kPFIXBQbmJJa9ilPq7Qyc,0.00175,1.0,0.107,-13.142999999999999,1.0,34.0,1975,0.0481,120.458,0.575,1975.0
305,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.608,"[""D'Angelo""]",0.726,373600.0,0.33,0.0,6FTBZdL2sXXUSBXMwrQTut,0.127,9.0,0.7240000000000001,-9.935,1.0,42.0,2000-01-01,0.21100000000000002,94.755,0.37799999999999995,2000.0
306,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.136,['The Meters'],0.764,241493.0,0.642,0.0,5xA1mq2MUzqcyLnLqxLUy9,0.42,8.0,0.231,-14.089,1.0,28.0,1974,0.0436,95.23200000000001,0.705,1974.0
307,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.205,['Weezer'],0.534,238627.0,0.784,0.0,3ZPKocroJIcnHGcnJVlLKD,0.00579,8.0,0.106,-3.59,1.0,63.0,2019-01-24,0.0339,92.147,0.6,2019.0
308,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.415,['TOTO'],0.6679999999999999,260840.0,0.43,0.0,28o8m1o9RGtySbmQJtAvym,8.900000000000001e-06,9.0,0.0569,-15.020999999999999,1.0,54.0,2010-02-26,0.0311,92.428,0.772,2010.0
309,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.055,['Daryl Hall & John Oates'],0.86,220520.0,0.45299999999999996,0.0,3QYrurlphD5YQEYEEEitlm,0.00274,0.0,0.0973,-16.023,1.0,26.0,1980,0.0638,90.47200000000001,0.823,1980.0
310,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01-04,0.257,['TOTO'],0.6709999999999999,295893.0,0.373,0.0,2374M0fQpWi3dLnB54qaLX,7.950000000000001e-05,9.0,0.0481,-18.064,1.0,83.0,1982-04-08,0.0323,92.71700000000001,0.732,1982.0
311,152,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,4652425,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,01-04,0.0609,"['A$AP Rocky', 'Skepta']",0.85,205040.0,0.569,1.0,7ycWLEP1GsNjVvcjawXz3z,0.0816,5.0,0.1,-8.152000000000001,0.0,81.0,2018-05-25,0.136,80.02,0.294,2018.0
312,153,In My Blood,Shawn Mendes,4641897,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,01-04,0.0573,['Shawn Mendes'],0.622,211360.0,0.7120000000000001,0.0,2QZ7WLBE8h2y1Y5Fb8RYbH,0.0,5.0,0.13,-7.3210000000000015,1.0,80.0,2018-05-25,0.066,140.025,0.48700000000000004,2018.0
313,154,HaifischNikez Allstars,LX,4640455,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP,01-04,,,,,,,,,,,,,,,,,,
314,155,Yes Indeed,Lil Baby,4608359,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,01-04,0.35100000000000003,['Super Sounds Namba'],0.594,294369.0,0.833,0.0,17FszBkyg3dTlF7MygKlqd,3.4899999999999995e-05,7.0,0.157,-7.093,0.0,30.0,1977,0.0533,118.125,0.889,1977.0
315,155,Yes Indeed,Lil Baby,4608359,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,01-04,0.955,['Teena Marie'],0.209,298160.0,0.316,0.0,0AqxtFK7lRbTqzwul6vaN7,3.91e-05,7.0,0.445,-14.812000000000001,1.0,22.0,1981-05-14,0.0327,84.939,0.27699999999999997,1981.0
